filename,dominant_frequency_x,dominant_frequency_y,dominant_frequency_z,activity
jogging_3_grouped_4_1.csv,0.738255033557047,2.8859060402684564,2.8859060402684564,running
decline_run_1_grouped_2.csv,1.5436241610738255,0.06711409395973154,0.06711409395973154,running
walk_3_grouped_2_1.csv,0.87248322147651,0.87248322147651,0.87248322147651,walking
jogging_uphill_1_grouped_1.csv,0.06802721088435375,0.06802721088435375,1.360544217687075,running
standing__1_grouped_1_1.csv,0.1360544217687075,0.06802721088435375,0.06802721088435375,stand
sprint_downhill_1_grouped.csv,0.041666666666666664,0.041666666666666664,1.5,running
jogging_uphill_1_grouped_3.csv,0.08928571428571429,1.3392857142857144,1.3392857142857144,running
standing__1_grouped_3_1.csv,0.1342281879194631,0.1342281879194631,0.1342281879194631,stand
walking_2_grouped_9.csv,2.0134228187919465,1.0067114093959733,1.0067114093959733,walking
jogging_downhill_1_grouped_1_1.csv,0.06802721088435375,0.20408163265306123,1.360544217687075,running
walking_uphill_2_grouped_3.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
jogging_3_grouped_6_1.csv,1.4093959731543624,1.4093959731543624,2.8859060402684564,running
standing_2_grouped_5_1.csv,0.06711409395973154,0.06711409395973154,0.06711409395973154,stand
walking_2_grouped_12_1.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walking_5_grouped_7_1.csv,2.0805369127516777,1.0067114093959733,1.0067114093959733,walking
walk_3_grouped_4.csv,0.8053691275167785,0.738255033557047,0.8053691275167785,walking
walking_uphill_2_grouped_2.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walk_2_grouped_5_1.csv,0.8053691275167785,0.8053691275167785,0.8053691275167785,walking
walking_2_grouped_8.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walking_2_grouped_3_1.csv,1.9463087248322148,1.0067114093959733,1.0067114093959733,walking
decline_run_1_grouped_1.csv,0.06711409395973154,0.06711409395973154,1.610738255033557,running
walk_1_grouped_8_1.csv,0.06711409395973154,0.06711409395973154,0.5369127516778524,walking
standing_2_grouped_10.csv,0.07936507936507936,0.07936507936507936,0.07936507936507936,stand
jogging_2_grouped_3_1.csv,1.4093959731543624,1.4093959731543624,1.4093959731543624,running
standing__1_grouped.csv,0.008038585209003215,0.008038585209003215,0.008038585209003215,stand
jogging_uphill_1_grouped_2.csv,2.684563758389262,1.342281879194631,1.342281879194631,running
walk_2_grouped_1_1.csv,0.8053691275167785,0.1342281879194631,0.8053691275167785,walking
incline_run_1_grouped_1_1.csv,1.5540540540540542,0.06756756756756757,0.13513513513513514,running
walking_5_grouped_8.csv,2.0805369127516777,1.0067114093959733,1.0067114093959733,walking
walking_5_grouped_3_1.csv,2.0805369127516777,1.0738255033557047,1.0738255033557047,walking
jogging_2_grouped_7_1.csv,0.5555555555555556,1.4583333333333335,0.06944444444444445,running
walking_1_grouped.csv,0.9747452370403189,0.9747452370403189,0.9747452370403189,walking
decline_run_1_grouped.csv,0.03333333333333333,0.03333333333333333,0.03333333333333333,running
walking_2_grouped_7_1.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walking_1_grouped_9.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walking_1_grouped_8.csv,0.9395973154362416,0.9395973154362416,0.9395973154362416,walking
walk_3_grouped_4_1.csv,0.8053691275167785,0.738255033557047,0.8053691275167785,walking
leg_swing_grouped_1.csv,0.06802721088435375,0.06802721088435375,0.54421768707483,unknown
standing__1_grouped_7_1.csv,0.06711409395973154,0.1342281879194631,0.1342281879194631,stand
walk_3_grouped_1.csv,0.87248322147651,0.06711409395973154,0.87248322147651,walking
